,tag,patterns,responses
792,fact-10,Bisakah Anda menjelaskan penyebab gangguan mental?,"Diperkirakan bahwa gangguan mental memengaruhi 1 dari 5 orang dewasa di Amerika, dan bahwa 1 dari 24 orang dewasa mengalami gangguan mental serius. Gangguan mental tidak memandang diskriminasi; itu dapat memengaruhi siapa saja, tanpa memandang jenis kelamin, usia, pendapatan, status sosial, etnis, agama, orientasi seksual, atau latar belakang. Meskipun gangguan mental dapat memengaruhi siapa saja, beberapa kondisi mungkin lebih umum terjadi pada populasi yang berbeda. Sebagai contoh, gangguan makan cenderung lebih sering terjadi pada perempuan, sedangkan gangguan seperti gangguan hiperaktivitas dan kurang perhatian lebih umum pada anak-anak. Selain itu, semua usia rentan, tetapi yang muda dan yang tua terutama rentan. Gangguan mental biasanya muncul pada individu di puncak kehidupan mereka, dengan 75 persen kondisi kesehatan mental berkembang sebelum usia 24 tahun. Hal ini membuat identifikasi dan pengobatan gangguan mental menjadi sangat sulit, karena perubahan kepribadian dan perilaku normal pada masa remaja dapat menyembunyikan gejala gangguan kesehatan mental. Orangtua dan pengasuh sebaiknya menyadari hal ini dan memperhatikan perubahan dalam suasana hati, kepribadian, kebiasaan pribadi, dan penarikan diri sosial anak mereka. Ketika ini terjadi pada anak di bawah 18 tahun, mereka disebut sebagai gangguan emosional serius (SEDs)."
793,fact-11,Apa saja tanda peringatan gangguan mental?,"Gejala gangguan kesehatan mental bervariasi tergantung pada jenis dan tingkat keparahan kondisi. Berikut adalah daftar gejala umum yang mungkin menunjukkan gangguan kesehatan mental, terutama ketika beberapa gejala diungkapkan secara bersamaan.
 Pada orang dewasa:
 Pemikiran yang bingung
 Kesedihan atau irritabilitas yang berlangsung lama
 Perubahan suasana hati yang ekstrem
 Rasa takut, kekhawatiran, atau kecemasan yang berlebihan
 Penarikan diri sosial
 Perubahan dramatis dalam kebiasaan makan atau tidur
 Perasaan marah yang kuat
 Delusi atau halusinasi (melihat atau mendengar hal-hal yang sebenarnya tidak ada)
 Kesulitan yang meningkat dalam mengatasi masalah sehari-hari dan aktivitas
 Pikiran untuk bunuh diri
 Menyangkal masalah yang jelas
 Banyak masalah fisik yang tidak dapat dijelaskan
 Penyalahgunaan obat dan/atau alkohol
 
Pada anak-anak dan remaja:
 Penyalahgunaan obat dan/atau alkohol
 Ketidakmampuan mengatasi masalah dan aktivitas sehari-hari
 Perubahan dalam kebiasaan tidur dan/atau makan
 Keluhan fisik yang berlebihan
 Melawan otoritas, bolos sekolah, mencuri, atau merusak properti
 Ketakutan intens terhadap penambahan berat badan
 Suasana hati yang negatif berkepanjangan, seringkali dengan nafsu makan buruk dan pikiran tentang kematian
 Ledakan marah yang sering
 
Pada anak-anak lebih muda:
 Perubahan dalam kinerja sekolah
 Nilai rendah meskipun usaha keras
 Kekhawatiran atau kecemasan berlebihan
 Hiperaktif
 Mimpi buruk yang berlanjut
 Penurutan yang berlanjut dan/atau perilaku agresif
 Ledakan kemarahan yang sering"
794,fact-11,Apa saja gejala gangguan mental?,"Gejala gangguan kesehatan mental bervariasi tergantung pada jenis dan tingkat keparahan kondisi. Berikut adalah daftar gejala umum yang mungkin menunjukkan gangguan kesehatan mental, terutama ketika beberapa gejala diungkapkan secara bersamaan.
 Pada orang dewasa:
 Pemikiran yang bingung
 Kesedihan atau irritabilitas yang berlangsung lama
 Perubahan suasana hati yang ekstrem
 Rasa takut, kekhawatiran, atau kecemasan yang berlebihan
 Penarikan diri sosial
 Perubahan dramatis dalam kebiasaan makan atau tidur
 Perasaan marah yang kuat
 Delusi atau halusinasi (melihat atau mendengar hal-hal yang sebenarnya tidak ada)
 Kesulitan yang meningkat dalam mengatasi masalah sehari-hari dan aktivitas
 Pikiran untuk bunuh diri
 Menyangkal masalah yang jelas
 Banyak masalah fisik yang tidak dapat dijelaskan
 Penyalahgunaan obat dan/atau alkohol
 
Pada anak-anak dan remaja:
 Penyalahgunaan obat dan/atau alkohol
 Ketidakmampuan mengatasi masalah dan aktivitas sehari-hari
 Perubahan dalam kebiasaan tidur dan/atau makan
 Keluhan fisik yang berlebihan
 Melawan otoritas, bolos sekolah, mencuri, atau merusak properti
 Ketakutan intens terhadap penambahan berat badan
 Suasana hati yang negatif berkepanjangan, seringkali dengan nafsu makan buruk dan pikiran tentang kematian
 Ledakan marah yang sering
 
Pada anak-anak lebih muda:
 Perubahan dalam kinerja sekolah
 Nilai rendah meskipun usaha keras
 Kekhawatiran atau kecemasan berlebihan
 Hiperaktif
 Mimpi buruk yang berlanjut
 Penurutan yang berlanjut dan/atau perilaku agresif
 Ledakan kemarahan yang sering"
795,fact-11,Bagaimana mengenali tanda-tanda gangguan mental?,"Gejala gangguan kesehatan mental bervariasi tergantung pada jenis dan tingkat keparahan kondisi. Berikut adalah daftar gejala umum yang mungkin menunjukkan gangguan kesehatan mental, terutama ketika beberapa gejala diungkapkan secara bersamaan.
 Pada orang dewasa:
 Pemikiran yang bingung
 Kesedihan atau irritabilitas yang berlangsung lama
 Perubahan suasana hati yang ekstrem
 Rasa takut, kekhawatiran, atau kecemasan yang berlebihan
 Penarikan diri sosial
 Perubahan dramatis dalam kebiasaan makan atau tidur
 Perasaan marah yang kuat
 Delusi atau halusinasi (melihat atau mendengar hal-hal yang sebenarnya tidak ada)
 Kesulitan yang meningkat dalam mengatasi masalah sehari-hari dan aktivitas
 Pikiran untuk bunuh diri
 Menyangkal masalah yang jelas
 Banyak masalah fisik yang tidak dapat dijelaskan
 Penyalahgunaan obat dan/atau alkohol
 
Pada anak-anak dan remaja:
 Penyalahgunaan obat dan/atau alkohol
 Ketidakmampuan mengatasi masalah dan aktivitas sehari-hari
 Perubahan dalam kebiasaan tidur dan/atau makan
 Keluhan fisik yang berlebihan
 Melawan otoritas, bolos sekolah, mencuri, atau merusak properti
 Ketakutan intens terhadap penambahan berat badan
 Suasana hati yang negatif berkepanjangan, seringkali dengan nafsu makan buruk dan pikiran tentang kematian
 Ledakan marah yang sering
 
Pada anak-anak lebih muda:
 Perubahan dalam kinerja sekolah
 Nilai rendah meskipun usaha keras
 Kekhawatiran atau kecemasan berlebihan
 Hiperaktif
 Mimpi buruk yang berlanjut
 Penurutan yang berlanjut dan/atau perilaku agresif
 Ledakan kemarahan yang sering"
796,fact-12,Dapatkah orang dengan gangguan mental sembuh?,"Dalam proses penyembuhan dari gangguan mental, identifikasi dini dan pengobatan sangat penting. Berdasarkan sifat penyakitnya, terdapat berbagai jenis perawatan yang efektif. Untuk setiap jenis perawatan, sangat penting bahwa orang yang terkena aktif dan sepenuhnya terlibat dalam proses pemulihan mereka sendiri. Banyak orang dengan gangguan mental yang didiagnosis dan diobati merespons dengan baik, meskipun beberapa mungkin mengalami kembalinya gejala. Bahkan dalam kasus-kasus seperti itu, dengan pemantauan dan manajemen yang hati-hati terhadap gangguan, masih sangat mungkin untuk menjalani kehidupan yang memuaskan dan produktif."
797,fact-12,Bagaimana proses pemulihan bagi mereka yang memiliki gangguan mental?,"Dalam proses penyembuhan dari gangguan mental, identifikasi dini dan pengobatan sangat penting. Berdasarkan sifat penyakitnya, terdapat berbagai jenis perawatan yang efektif. Untuk setiap jenis perawatan, sangat penting bahwa orang yang terkena aktif dan sepenuhnya terlibat dalam proses pemulihan mereka sendiri. Banyak orang dengan gangguan mental yang didiagnosis dan diobati merespons dengan baik, meskipun beberapa mungkin mengalami kembalinya gejala. Bahkan dalam kasus-kasus seperti itu, dengan pemantauan dan manajemen yang hati-hati terhadap gangguan, masih sangat mungkin untuk menjalani kehidupan yang memuaskan dan produktif."
798,fact-12,Apakah ada harapan untuk kesembuhan dari gangguan mental?,"Dalam proses penyembuhan dari gangguan mental, identifikasi dini dan pengobatan sangat penting. Berdasarkan sifat penyakitnya, terdapat berbagai jenis perawatan yang efektif. Untuk setiap jenis perawatan, sangat penting bahwa orang yang terkena aktif dan sepenuhnya terlibat dalam proses pemulihan mereka sendiri. Banyak orang dengan gangguan mental yang didiagnosis dan diobati merespons dengan baik, meskipun beberapa mungkin mengalami kembalinya gejala. Bahkan dalam kasus-kasus seperti itu, dengan pemantauan dan manajemen yang hati-hati terhadap gangguan, masih sangat mungkin untuk menjalani kehidupan yang memuaskan dan produktif."
799,fact-13,Apa yang seharusnya saya lakukan jika saya mengetahui seseorang yang muncul memiliki gejala gangguan mental?,"Meskipun Kenari tidak dapat menggantikan saran profesional, kami mendorong mereka yang mengalami gejala untuk berbicara dengan teman dan anggota keluarga mereka serta mencari nasihat dari profesional kesehatan mental. Semakin cepat kondisi kesehatan mental diidentifikasi dan diobati, semakin cepat mereka dapat memulai perjalanan menuju pemulihan. Jika Anda mengetahui seseorang yang mengalami masalah, jangan menganggap bahwa masalah tersebut akan terselesaikan dengan sendirinya. Beri tahu mereka bahwa Anda peduli tentang mereka, dan bahwa ada pilihan perawatan yang tersedia yang akan membantu mereka sembuh. Bicarakan dengan profesional kesehatan mental atau konselor jika Anda menganggap teman atau anggota keluarga Anda mengalami gejala gangguan kesehatan mental. Jika orang yang terkena tahu bahwa Anda mendukung mereka, mereka akan lebih cenderung mencari bantuan."
800,fact-13,Bagaimana saya dapat membantu seseorang dengan gejala gangguan mental?,"Meskipun Kenari tidak dapat menggantikan saran profesional, kami mendorong mereka yang mengalami gejala untuk berbicara dengan teman dan anggota keluarga mereka serta mencari nasihat dari profesional kesehatan mental. Semakin cepat kondisi kesehatan mental diidentifikasi dan diobati, semakin cepat mereka dapat memulai perjalanan menuju pemulihan. Jika Anda mengetahui seseorang yang mengalami masalah, jangan menganggap bahwa masalah tersebut akan terselesaikan dengan sendirinya. Beri tahu mereka bahwa Anda peduli tentang mereka, dan bahwa ada pilihan perawatan yang tersedia yang akan membantu mereka sembuh. Bicarakan dengan profesional kesehatan mental atau konselor jika Anda menganggap teman atau anggota keluarga Anda mengalami gejala gangguan kesehatan mental. Jika orang yang terkena tahu bahwa Anda mendukung mereka, mereka akan lebih cenderung mencari bantuan."
801,fact-13,Apakah ada cara untuk mendukung seseorang yang menunjukkan tanda-tanda gangguan kesehatan mental?,"Meskipun Kenari tidak dapat menggantikan saran profesional, kami mendorong mereka yang mengalami gejala untuk berbicara dengan teman dan anggota keluarga mereka serta mencari nasihat dari profesional kesehatan mental. Semakin cepat kondisi kesehatan mental diidentifikasi dan diobati, semakin cepat mereka dapat memulai perjalanan menuju pemulihan. Jika Anda mengetahui seseorang yang mengalami masalah, jangan menganggap bahwa masalah tersebut akan terselesaikan dengan sendirinya. Beri tahu mereka bahwa Anda peduli tentang mereka, dan bahwa ada pilihan perawatan yang tersedia yang akan membantu mereka sembuh. Bicarakan dengan profesional kesehatan mental atau konselor jika Anda menganggap teman atau anggota keluarga Anda mengalami gejala gangguan kesehatan mental. Jika orang yang terkena tahu bahwa Anda mendukung mereka, mereka akan lebih cenderung mencari bantuan."
802,fact-14,Bagaimana saya bisa menemukan profesional kesehatan mental untuk diri sendiri atau anak saya?,Merasa nyaman dengan profesional yang Anda atau anak Anda bekerja dengannya sangat penting untuk kesuksesan perawatan. Menemukan profesional yang paling cocok dengan kebutuhan Anda mungkin memerlukan penelitian. Mulailah dengan mencari penyedia di daerah Anda.
803,fact-14,Dari mana saya bisa memulai mencari profesional kesehatan mental?,Merasa nyaman dengan profesional yang Anda atau anak Anda bekerja dengannya sangat penting untuk kesuksesan perawatan. Menemukan profesional yang paling cocok dengan kebutuhan Anda mungkin memerlukan penelitian. Mulailah dengan mencari penyedia di daerah Anda.
804,fact-14,Apakah ada sumber daya yang dapat membantu saya menemukan profesional kesehatan mental?,Merasa nyaman dengan profesional yang Anda atau anak Anda bekerja dengannya sangat penting untuk kesuksesan perawatan. Menemukan profesional yang paling cocok dengan kebutuhan Anda mungkin memerlukan penelitian. Mulailah dengan mencari penyedia di daerah Anda.
805,fact-15,Apa pilihan perawatan yang tersedia?,"Sama seperti ada berbagai jenis obat untuk penyakit fisik, ada berbagai pilihan perawatan untuk individu dengan gangguan mental. Perawatan bekerja secara berbeda untuk setiap orang. Penting untuk menemukan apa yang paling cocok untuk Anda atau anak Anda."
806,fact-15,Dapatkah Anda menjelaskan tentang pilihan perawatan yang tersedia untuk gangguan mental?,"Sama seperti ada berbagai jenis obat untuk penyakit fisik, ada berbagai pilihan perawatan untuk individu dengan gangguan mental. Perawatan bekerja secara berbeda untuk setiap orang. Penting untuk menemukan apa yang paling cocok untuk Anda atau anak Anda."
807,fact-15,Apakah ada jenis perawatan yang berbeda untuk kondisi kesehatan mental?,"Sama seperti ada berbagai jenis obat untuk penyakit fisik, ada berbagai pilihan perawatan untuk individu dengan gangguan mental. Perawatan bekerja secara berbeda untuk setiap orang. Penting untuk menemukan apa yang paling cocok untuk Anda atau anak Anda."
808,fact-16,"Jika saya terlibat dalam perawatan, apa yang perlu saya ketahui?","Karena memulai perawatan merupakan langkah besar bagi individu dan keluarga, hal itu dapat menjadi sangat overwhelming. Penting untuk terlibat dan terlibat dalam proses perawatan sebanyak mungkin. Beberapa pertanyaan yang perlu Anda jawab meliputi:
 Apa yang diketahui tentang penyebab penyakit khusus ini?
 Apakah ada diagnosis lain di mana gejala ini umum?
 Apakah pemeriksaan fisik atau neurologis biasanya dilibatkan?
 Apakah ada tes atau pemeriksaan tambahan yang akan Anda rekomendasikan pada titik ini?
 Apakah Anda menyarankan pendapat independen dari psikiater lain pada titik ini?
 Program perawatan apa yang paling membantu dengan diagnosis ini?
 Apakah program ini melibatkan layanan dari spesialis lain? Jika ya, siapa yang bertanggung jawab untuk mengkoordinasikan layanan tersebut?
 Apa peran keluarga dalam program perawatan ini?
 Seberapa banyak akses yang akan dimiliki keluarga terhadap individu yang memberikan perawatan?
 Obat apa yang umumnya digunakan dengan diagnosis ini?
 Berapa banyak pengalaman Anda dalam merawat individu dengan penyakit ini?
 Apa yang bisa saya lakukan untuk membantu Anda dalam perawatan?"
809,fact-16,Informasi apa yang sebaiknya saya kumpulkan jika saya memutuskan untuk terlibat dalam perawatan?,"Karena memulai perawatan merupakan langkah besar bagi individu dan keluarga, hal itu dapat menjadi sangat overwhelming. Penting untuk terlibat dan terlibat dalam proses perawatan sebanyak mungkin. Beberapa pertanyaan yang perlu Anda jawab meliputi:
 Apa yang diketahui tentang penyebab penyakit khusus ini?
 Apakah ada diagnosis lain di mana gejala ini umum?
 Apakah pemeriksaan fisik atau neurologis biasanya dilibatkan?
 Apakah ada tes atau pemeriksaan tambahan yang akan Anda rekomendasikan pada titik ini?
 Apakah Anda menyarankan pendapat independen dari psikiater lain pada titik ini?
 Program perawatan apa yang paling membantu dengan diagnosis ini?
 Apakah program ini melibatkan layanan dari spesialis lain? Jika ya, siapa yang bertanggung jawab untuk mengkoordinasikan layanan tersebut?
 Apa peran keluarga dalam program perawatan ini?
 Seberapa banyak akses yang akan dimiliki keluarga terhadap individu yang memberikan perawatan?
 Obat apa yang umumnya digunakan dengan diagnosis ini?
 Berapa banyak pengalaman Anda dalam merawat individu dengan penyakit ini?
 Apa yang bisa saya lakukan untuk membantu Anda dalam perawatan?"
810,fact-16,Apakah ada pertanyaan khusus yang sebaiknya saya tanyakan jika saya berpartisipasi dalam proses perawatan?,"Karena memulai perawatan merupakan langkah besar bagi individu dan keluarga, hal itu dapat menjadi sangat overwhelming. Penting untuk terlibat dan terlibat dalam proses perawatan sebanyak mungkin. Beberapa pertanyaan yang perlu Anda jawab meliputi:
 Apa yang diketahui tentang penyebab penyakit khusus ini?
 Apakah ada diagnosis lain di mana gejala ini umum?
 Apakah pemeriksaan fisik atau neurologis biasanya dilibatkan?
 Apakah ada tes atau pemeriksaan tambahan yang akan Anda rekomendasikan pada titik ini?
 Apakah Anda menyarankan pendapat independen dari psikiater lain pada titik ini?
 Program perawatan apa yang paling membantu dengan diagnosis ini?
 Apakah program ini melibatkan layanan dari spesialis lain? Jika ya, siapa yang bertanggung jawab untuk mengkoordinasikan layanan tersebut?
 Apa peran keluarga dalam program perawatan ini?
 Seberapa banyak akses yang akan dimiliki keluarga terhadap individu yang memberikan perawatan?
 Obat apa yang umumnya digunakan dengan diagnosis ini?
 Berapa banyak pengalaman Anda dalam merawat individu dengan penyakit ini?
 Apa yang bisa saya lakukan untuk membantu Anda dalam perawatan?"
811,fact-17,Apa perbedaan antara profesional kesehatan mental?,"Ada banyak jenis profesional kesehatan mental. Ragam penyedia dan layanan mereka mungkin membingungkan. Setiap orang memiliki tingkat pendidikan dan pelatihan yang berbeda, serta mungkin memiliki berbagai bidang keahlian. Menemukan profesional yang paling cocok dengan kebutuhan Anda mungkin memerlukan beberapa penelitian."
812,fact-17,Dapatkah Anda menjelaskan perbedaan di antara berbagai profesional kesehatan mental?,"Ada banyak jenis profesional kesehatan mental. Ragam penyedia dan layanan mereka mungkin membingungkan. Setiap orang memiliki tingkat pendidikan dan pelatihan yang berbeda, serta mungkin memiliki berbagai bidang keahlian. Menemukan profesional yang paling cocok dengan kebutuhan Anda mungkin memerlukan beberapa penelitian."
813,fact-17,"Apakah ada jenis penyedia kesehatan mental yang berbeda, dan apa yang membedakan mereka?","Ada banyak jenis profesional kesehatan mental. Ragam penyedia dan layanan mereka mungkin membingungkan. Setiap orang memiliki tingkat pendidikan dan pelatihan yang berbeda, serta mungkin memiliki berbagai bidang keahlian. Menemukan profesional yang paling cocok dengan kebutuhan Anda mungkin memerlukan beberapa penelitian."
814,fact-18,Bagaimana saya bisa menemukan profesional kesehatan mental yang cocok untuk anak saya atau diri saya sendiri?,Merasa nyaman dengan profesional yang Anda atau anak Anda bekerja dengannya sangat penting untuk kesuksesan perawatan. Menemukan profesional yang paling cocok dengan kebutuhan Anda mungkin memerlukan beberapa penelitian.
815,fact-18,Apa langkah-langkah yang seharusnya saya ambil untuk mengidentifikasi profesional kesehatan mental yang cocok?,Merasa nyaman dengan profesional yang Anda atau anak Anda bekerja dengannya sangat penting untuk kesuksesan perawatan. Menemukan profesional yang paling cocok dengan kebutuhan Anda mungkin memerlukan beberapa penelitian.
816,fact-18,Apakah ada sumber daya yang tersedia untuk membantu saya menemukan penyedia layanan kesehatan mental yang tepat untuk anak saya atau diri saya sendiri?,Merasa nyaman dengan profesional yang Anda atau anak Anda bekerja dengannya sangat penting untuk kesuksesan perawatan. Menemukan profesional yang paling cocok dengan kebutuhan Anda mungkin memerlukan beberapa penelitian.
817,fact-19,Di mana lagi saya bisa mendapatkan bantuan?,"Tempat yang tepat untuk mencari bantuan akan tergantung pada sifat masalah dan/atau gejala yang dialami serta apa yang paling sesuai bagi Anda. Seringkali, tempat terbaik untuk memulai adalah dengan berbicara kepada seseorang yang Anda percayai tentang kekhawatiran Anda, seperti anggota keluarga, teman, tokoh agama, penyedia layanan kesehatan, atau profesional lainnya. Memiliki dukungan sosial seperti ini sangat penting dalam proses penyembuhan dari gangguan mental, dan Anda dapat meminta mereka untuk merujuk atau merekomendasikan praktisi kesehatan mental terpercaya. Cari sumber daya kesehatan mental di area Anda. Selain itu, ada orang dan tempat di seluruh negara yang menyediakan layanan untuk berbicara, mendengarkan, dan membantu Anda dalam perjalanan menuju pemulihan. Banyak orang juga merasa bahwa dukungan dari sesama sangat membantu dalam pemulihan mereka. Ada berbagai organisasi yang menawarkan kelompok dukungan bagi konsumen, anggota keluarga, dan teman mereka. Beberapa kelompok dukungan dipimpin oleh sesama pengalaman sementara yang lain mungkin dipimpin oleh profesional kesehatan mental."
818,fact-19,Saya butuh bantuan untuk masalah mental saya.,"Tempat yang tepat untuk mencari bantuan akan tergantung pada sifat masalah dan/atau gejala yang dialami serta apa yang paling sesuai bagi Anda. Seringkali, tempat terbaik untuk memulai adalah dengan berbicara kepada seseorang yang Anda percayai tentang kekhawatiran Anda, seperti anggota keluarga, teman, tokoh agama, penyedia layanan kesehatan, atau profesional lainnya. Memiliki dukungan sosial seperti ini sangat penting dalam proses penyembuhan dari gangguan mental, dan Anda dapat meminta mereka untuk merujuk atau merekomendasikan praktisi kesehatan mental terpercaya. Cari sumber daya kesehatan mental di area Anda. Selain itu, ada orang dan tempat di seluruh negara yang menyediakan layanan untuk berbicara, mendengarkan, dan membantu Anda dalam perjalanan menuju pemulihan. Banyak orang juga merasa bahwa dukungan dari sesama sangat membantu dalam pemulihan mereka. Ada berbagai organisasi yang menawarkan kelompok dukungan bagi konsumen, anggota keluarga, dan teman mereka. Beberapa kelompok dukungan dipimpin oleh sesama pengalaman sementara yang lain mungkin dipimpin oleh profesional kesehatan mental."
819,fact-19,Apakah ada tempat yang bisa membantu dengan masalah kesehatan jiwa?,"Tempat yang tepat untuk mencari bantuan akan tergantung pada sifat masalah dan/atau gejala yang dialami serta apa yang paling sesuai bagi Anda. Seringkali, tempat terbaik untuk memulai adalah dengan berbicara kepada seseorang yang Anda percayai tentang kekhawatiran Anda, seperti anggota keluarga, teman, tokoh agama, penyedia layanan kesehatan, atau profesional lainnya. Memiliki dukungan sosial seperti ini sangat penting dalam proses penyembuhan dari gangguan mental, dan Anda dapat meminta mereka untuk merujuk atau merekomendasikan praktisi kesehatan mental terpercaya. Cari sumber daya kesehatan mental di area Anda. Selain itu, ada orang dan tempat di seluruh negara yang menyediakan layanan untuk berbicara, mendengarkan, dan membantu Anda dalam perjalanan menuju pemulihan. Banyak orang juga merasa bahwa dukungan dari sesama sangat membantu dalam pemulihan mereka. Ada berbagai organisasi yang menawarkan kelompok dukungan bagi konsumen, anggota keluarga, dan teman mereka. Beberapa kelompok dukungan dipimpin oleh sesama pengalaman sementara yang lain mungkin dipimpin oleh profesional kesehatan mental."
820,fact-19,Bagaimana cara mendapatkan dukungan untuk kesehatan mental?,"Tempat yang tepat untuk mencari bantuan akan tergantung pada sifat masalah dan/atau gejala yang dialami serta apa yang paling sesuai bagi Anda. Seringkali, tempat terbaik untuk memulai adalah dengan berbicara kepada seseorang yang Anda percayai tentang kekhawatiran Anda, seperti anggota keluarga, teman, tokoh agama, penyedia layanan kesehatan, atau profesional lainnya. Memiliki dukungan sosial seperti ini sangat penting dalam proses penyembuhan dari gangguan mental, dan Anda dapat meminta mereka untuk merujuk atau merekomendasikan praktisi kesehatan mental terpercaya. Cari sumber daya kesehatan mental di area Anda. Selain itu, ada orang dan tempat di seluruh negara yang menyediakan layanan untuk berbicara, mendengarkan, dan membantu Anda dalam perjalanan menuju pemulihan. Banyak orang juga merasa bahwa dukungan dari sesama sangat membantu dalam pemulihan mereka. Ada berbagai organisasi yang menawarkan kelompok dukungan bagi konsumen, anggota keluarga, dan teman mereka. Beberapa kelompok dukungan dipimpin oleh sesama pengalaman sementara yang lain mungkin dipimpin oleh profesional kesehatan mental."
821,fact-20,Apa yang sebaiknya saya ketahui sebelum memulai obat baru?,"Sumber informasi terbaik mengenai obat-obatan adalah dokter yang meresepkannya. Beliau seharusnya dapat menjawab pertanyaan-pertanyaan seperti:    
1. Apa tujuan dari obat ini? 
2. Kapan obat ini seharusnya mulai berefek, dan bagaimana saya akan tahu jika sudah efektif? 
3. Bagaimana cara penggunaan obat ini dan untuk berapa lama? Makanan, minuman, obat lain, dan aktivitas apa yang sebaiknya dihindari saat mengonsumsi obat ini? 
4. Apa efek sampingnya dan apa yang sebaiknya dilakukan jika efek samping tersebut muncul? 
5. Apa yang harus dilakukan jika ada dosis yang terlewat? 
6. Apakah terdapat informasi tertulis mengenai obat ini? 
7. Apakah ada obat lain yang mungkin sesuai? 
8. Jika ada, mengapa Anda lebih memilih yang ini? 
9. Bagaimana cara memantau penggunaan obat dan gejala apa yang menandakan bahwa dosis harus ditingkatkan, dikurangi, atau diganti? 
10. Semua obat harus dikonsumsi sesuai petunjuk. Sebagian besar obat untuk gangguan mental tidak akan bekerja jika dikonsumsi tidak teratur, dan dosis tambahan bisa menyebabkan efek samping yang parah, bahkan berbahaya. Banyak obat psikiatrik mulai memberikan efek yang menguntungkan hanya setelah dikonsumsi selama beberapa minggu."
822,fact-20,"Sebelum mulai minum obat baru, ada yang harus saya ketahui?","Sumber informasi terbaik mengenai obat-obatan adalah dokter yang meresepkannya. Beliau seharusnya dapat menjawab pertanyaan-pertanyaan seperti:    
1. Apa tujuan dari obat ini? 
2. Kapan obat ini seharusnya mulai berefek, dan bagaimana saya akan tahu jika sudah efektif? 
3. Bagaimana cara penggunaan obat ini dan untuk berapa lama? Makanan, minuman, obat lain, dan aktivitas apa yang sebaiknya dihindari saat mengonsumsi obat ini? 
4. Apa efek sampingnya dan apa yang sebaiknya dilakukan jika efek samping tersebut muncul? 
5. Apa yang harus dilakukan jika ada dosis yang terlewat? 
6. Apakah terdapat informasi tertulis mengenai obat ini? 
7. Apakah ada obat lain yang mungkin sesuai? 
8. Jika ada, mengapa Anda lebih memilih yang ini? 
9. Bagaimana cara memantau penggunaan obat dan gejala apa yang menandakan bahwa dosis harus ditingkatkan, dikurangi, atau diganti? 
10. Semua obat harus dikonsumsi sesuai petunjuk. Sebagian besar obat untuk gangguan mental tidak akan bekerja jika dikonsumsi tidak teratur, dan dosis tambahan bisa menyebabkan efek samping yang parah, bahkan berbahaya. Banyak obat psikiatrik mulai memberikan efek yang menguntungkan hanya setelah dikonsumsi selama beberapa minggu."
823,fact-20,Bagaimana persiapan sebelum menggunakan obat baru?,"Sumber informasi terbaik mengenai obat-obatan adalah dokter yang meresepkannya. Beliau seharusnya dapat menjawab pertanyaan-pertanyaan seperti:    
1. Apa tujuan dari obat ini? 
2. Kapan obat ini seharusnya mulai berefek, dan bagaimana saya akan tahu jika sudah efektif? 
3. Bagaimana cara penggunaan obat ini dan untuk berapa lama? Makanan, minuman, obat lain, dan aktivitas apa yang sebaiknya dihindari saat mengonsumsi obat ini? 
4. Apa efek sampingnya dan apa yang sebaiknya dilakukan jika efek samping tersebut muncul? 
5. Apa yang harus dilakukan jika ada dosis yang terlewat? 
6. Apakah terdapat informasi tertulis mengenai obat ini? 
7. Apakah ada obat lain yang mungkin sesuai? 
8. Jika ada, mengapa Anda lebih memilih yang ini? 
9. Bagaimana cara memantau penggunaan obat dan gejala apa yang menandakan bahwa dosis harus ditingkatkan, dikurangi, atau diganti? 
10. Semua obat harus dikonsumsi sesuai petunjuk. Sebagian besar obat untuk gangguan mental tidak akan bekerja jika dikonsumsi tidak teratur, dan dosis tambahan bisa menyebabkan efek samping yang parah, bahkan berbahaya. Banyak obat psikiatrik mulai memberikan efek yang menguntungkan hanya setelah dikonsumsi selama beberapa minggu."
824,fact-20,Apakah informasi penting sebelum menggunakan obat baru untuk masalah mental?,"Sumber informasi terbaik mengenai obat-obatan adalah dokter yang meresepkannya. Beliau seharusnya dapat menjawab pertanyaan-pertanyaan seperti:    
1. Apa tujuan dari obat ini? 
2. Kapan obat ini seharusnya mulai berefek, dan bagaimana saya akan tahu jika sudah efektif? 
3. Bagaimana cara penggunaan obat ini dan untuk berapa lama? Makanan, minuman, obat lain, dan aktivitas apa yang sebaiknya dihindari saat mengonsumsi obat ini? 
4. Apa efek sampingnya dan apa yang sebaiknya dilakukan jika efek samping tersebut muncul? 
5. Apa yang harus dilakukan jika ada dosis yang terlewat? 
6. Apakah terdapat informasi tertulis mengenai obat ini? 
7. Apakah ada obat lain yang mungkin sesuai? 
8. Jika ada, mengapa Anda lebih memilih yang ini? 
9. Bagaimana cara memantau penggunaan obat dan gejala apa yang menandakan bahwa dosis harus ditingkatkan, dikurangi, atau diganti? 
10. Semua obat harus dikonsumsi sesuai petunjuk. Sebagian besar obat untuk gangguan mental tidak akan bekerja jika dikonsumsi tidak teratur, dan dosis tambahan bisa menyebabkan efek samping yang parah, bahkan berbahaya. Banyak obat psikiatrik mulai memberikan efek yang menguntungkan hanya setelah dikonsumsi selama beberapa minggu."
